Participant Name,Image,Response
Andreas,BM02AFS.JPG,0
Andreas,BM15SAS.JPG,-1
Andreas,AM22SUS.JPG,0
Andreas,AM12HAS.JPG,2
Andreas,BM06ANS.JPG,-1
Andreas,BF23SUS.JPG,0
Andreas,AF09DIS.JPG,-1
Andreas,BM31AFS.JPG,0
Andreas,AM33HAS.JPG,1
Andreas,BF14SAS.JPG,-1
Andreas,BM01SAS.JPG,0
Andreas,AF03AFS.JPG,1
Andreas,AM13DIS.JPG,0
Andreas,AF07NES.JPG,-1
Andreas,AM05DIS.JPG,-1
Andreas,AM31HAS.JPG,2
Andreas,AF32DIS.JPG,-2
Andreas,BF11HAS.JPG,2
Andreas,BF21SUS.JPG,0
Andreas,AF34AFS.JPG,1
Andreas,BM12SAS.JPG,-1
Andreas,AM29NES.JPG,0
Andreas,BF13AFS.JPG,1
Andreas,AM18DIS.JPG,-1
Andreas,AM12AFS.JPG,-1
Andreas,AM25SUS.JPG,1
Andreas,AF33ANS.JPG,-1
Andreas,BM32SAS.JPG,-1
Andreas,AF28HAS.JPG,0
Andreas,BM33DIS.JPG,-1
Andreas,BM25DIS.JPG,-1
Andreas,BF23SAS.JPG,0
Andreas,AM33SAS.JPG,0
Andreas,BM23DIS.JPG,0
Andreas,BF15DIS.JPG,-1
Andreas,AF23SAS.JPG,0
Andreas,BF01ANS.JPG,-2
Andreas,BM32HAS.JPG,2
Andreas,AM21ANS.JPG,-2
Andreas,BM05SAS.JPG,-1
Andreas,AF24AFS.JPG,1
Andreas,BM07ANS.JPG,0
Andreas,AM01HAS.JPG,2
Andreas,BF24DIS.JPG,-1
Andreas,BM34AFS.JPG,0
Andreas,AF27HAS.JPG,2
Andreas,BM09SUS.JPG,0
Andreas,BM28NES.JPG,0
Andreas,BM33NES.JPG,0
Andreas,BM02DIS.JPG,-1
Andreas,AM13SUS.JPG,0
Andreas,BM13DIS.JPG,-1
Andreas,BM33HAS.JPG,2
Andreas,AF31SAS.JPG,-1
Andreas,BM13AFS.JPG,0
Andreas,BF29AFS.JPG,1
Andreas,BF32SUS.JPG,1
Andreas,AF31ANS.JPG,-2
Andreas,BM16AFS.JPG,-1
Andreas,BM29DIS.JPG,0
Andreas,AF17ANS.JPG,0
Andreas,BF30NES.JPG,0
Andreas,BF17SAS.JPG,-1
Andreas,BF09AFS.JPG,0
Andreas,AM14DIS.JPG,0
Andreas,BF31HAS.JPG,2
Andreas,BF07NES.JPG,0
Andreas,AM01AFS.JPG,0
Andreas,AM25ANS.JPG,0
Andreas,BF23HAS.JPG,1
Andreas,AM23AFS.JPG,0
Andreas,AF05SAS.JPG,0
Andreas,AF01AFS.JPG,1
Andreas,AF26AFS.JPG,0
Andreas,AF32SAS.JPG,-1
Andreas,AM09SUS.JPG,0
Andreas,AM25HAS.JPG,2
Andreas,BM16SAS.JPG,-1
Andreas,AM22AFS.JPG,0
Andreas,AF11AFS.JPG,1
Andreas,BF35HAS.JPG,1
Andreas,AM06HAS.JPG,2
Andreas,BF17HAS.JPG,2
Andreas,AM02HAS.JPG,2
Andreas,AF21AFS.JPG,0
Andreas,AM27HAS.JPG,1
Andreas,AF28AFS.JPG,0
Andreas,AM21SAS.JPG,-1
Andreas,BF02SAS.JPG,0
Andreas,AM35DIS.JPG,-1
Andreas,BM30HAS.JPG,1
Andreas,AF25AFS.JPG,1
Andreas,BF05ANS.JPG,1
Andreas,AM14AFS.JPG,-1
Andreas,BM03NES.JPG,0
Andreas,AF02AFS.JPG,1
Andreas,BF19SAS.JPG,-1
Andreas,AF31DIS.JPG,0
Andreas,BM07SUS.JPG,1
Andreas,AF21DIS.JPG,-1
Andreas,AM35SUS.JPG,0
Andreas,AM24SUS.JPG,0
Andreas,BF15AFS.JPG,0
Andreas,AM22ANS.JPG,-1
Andreas,AM04SUS.JPG,0
Andreas,BM16ANS.JPG,-1
Andreas,BM10DIS.JPG,-1
Andreas,AM35AFS.JPG,1
Andreas,AF22NES.JPG,1
Andreas,BF08HAS.JPG,1
Andreas,BF17ANS.JPG,0
Andreas,BM13SAS.JPG,-1
Andreas,BM12HAS.JPG,2
Andreas,BM13ANS.JPG,-2
Andreas,AM31AFS.JPG,0
Andreas,BM20HAS.JPG,2
Andreas,AF12NES.JPG,0
Andreas,BF27ANS.JPG,0
Andreas,AM15AFS.JPG,0
Andreas,BF15NES.JPG,1
Andreas,BF30ANS.JPG,-1
Andreas,BM06DIS.JPG,-1
Andreas,AF13DIS.JPG,-2
Andreas,AM13AFS.JPG,-1
Andreas,AM17ANS.JPG,-2
Andreas,AF14DIS.JPG,-1
Andreas,BF09HAS.JPG,2
Andreas,BM30NES.JPG,0
Andreas,BF30DIS.JPG,-1
Andreas,BM11SAS.JPG,-1
Andreas,BM31ANS.JPG,0
Andreas,BM29HAS.JPG,1
Andreas,AF12AFS.JPG,1
Andreas,BF03HAS.JPG,1
Andreas,AF19DIS.JPG,-1
Andreas,AM02SUS.JPG,0
Andreas,AF30AFS.JPG,1
Andreas,AF03SAS.JPG,0
Andreas,AF16HAS.JPG,0
Andreas,AF16DIS.JPG,-1
Andreas,AF09AFS.JPG,-1
Andreas,BM03SAS.JPG,-2
Andreas,BM19HAS.JPG,1
Andreas,AF34ANS.JPG,0
Andreas,BF23DIS.JPG,-1
Andreas,AF32ANS.JPG,-1
Andreas,AM17SAS.JPG,-2
Andreas,AF07ANS.JPG,-2
Andreas,BF11DIS.JPG,-1
Andreas,AM02DIS.JPG,0
Andreas,BM11DIS.JPG,-1
Andreas,AF18NES.JPG,0
Andreas,BM26SUS.JPG,0
Andreas,AM27NES.JPG,0
Andreas,BM14ANS.JPG,-1
Andreas,AF33DIS.JPG,-1
Andreas,BF14SUS.JPG,0
Andreas,AF30DIS.JPG,0
Andreas,BM01AFS.JPG,0
Andreas,AM06NES.JPG,0
Andreas,AM27SAS.JPG,-1
Andreas,AM29SAS.JPG,1
Andreas,BM21NES.JPG,0
Andreas,BF14AFS.JPG,-1
Andreas,AF03ANS.JPG,-1
Andreas,BF14ANS.JPG,0
Andreas,AM21DIS.JPG,-1
Andreas,AF19HAS.JPG,2
Andreas,AM07SAS.JPG,0
Andreas,AF18ANS.JPG,-1
Andreas,BM12DIS.JPG,-2
Andreas,AF25DIS.JPG,-1
Andreas,BF33DIS.JPG,-2
Andreas,AF29DIS.JPG,-1
Andreas,BM02SUS.JPG,0
Andreas,BM11ANS.JPG,-1
Andreas,AM09NES.JPG,0
Andreas,BF13ANS.JPG,-1
Andreas,AF16AFS.JPG,0
Andreas,BF22HAS.JPG,2
Andreas,BM16SUS.JPG,1
Andreas,AF08NES.JPG,0
Andreas,BM01NES.JPG,0
Andreas,AM03NES.JPG,0
Andreas,AM34ANS.JPG,0
Andreas,BF10HAS.JPG,1
Andreas,BF04SUS.JPG,1
Andreas,BF16HAS.JPG,1
Andreas,BF01HAS.JPG,1
Andreas,AF06ANS.JPG,-2
Andreas,AF08HAS.JPG,2
Andreas,BF33SAS.JPG,-1
Andreas,BF28ANS.JPG,-1
Andreas,AF06NES.JPG,1
Andreas,AF05ANS.JPG,-1
Andreas,AM05ANS.JPG,-1
Andreas,AM19SUS.JPG,0
Andreas,AF09NES.JPG,0
Andreas,BM22HAS.JPG,2
Andreas,AF12SUS.JPG,0
Andreas,AM19HAS.JPG,2
Andreas,BM11NES.JPG,2
Andreas,BF27AFS.JPG,0
Andreas,BF26ANS.JPG,-1
Andreas,AM28ANS.JPG,-1
Andreas,BF28SUS.JPG,0
Andreas,BF04NES.JPG,0
Andreas,BF27SAS.JPG,0
Andreas,AF02NES.JPG,0
Andreas,AF03DIS.JPG,-1
Andreas,AM02NES.JPG,0
Andreas,AM18SUS.JPG,-1
Andreas,AF25SUS.JPG,0
Andreas,AF02DIS.JPG,-2
Andreas,BF19SUS.JPG,0
Andreas,AF11DIS.JPG,-1
Andreas,BF20SUS.JPG,0
Andreas,AM11SAS.JPG,-1
Andreas,BM04NES.JPG,0
Andreas,AF23HAS.JPG,1
Andreas,AM34HAS.JPG,2
Andreas,AF35AFS.JPG,1
Andreas,AF13SAS.JPG,-2
Andreas,AM29ANS.JPG,-2
Andreas,AF19SUS.JPG,0
Andreas,AF28SUS.JPG,0
Andreas,AM11SUS.JPG,0
Andreas,BF35DIS.JPG,1
Andreas,AF27SUS.JPG,0
Andreas,BM20DIS.JPG,-1
Andreas,AM04AFS.JPG,-1
Andreas,BF14HAS.JPG,1
Andreas,BM32AFS.JPG,0
Andreas,AF05DIS.JPG,-1
Andreas,AF17SUS.JPG,2
Andreas,AF25HAS.JPG,2
Andreas,AM19ANS.JPG,-1
Andreas,AM08DIS.JPG,0
Andreas,AM32SUS.JPG,0
Andreas,AF08SUS.JPG,1
Andreas,BM28DIS.JPG,-1
Andreas,BM03ANS.JPG,-1
Andreas,BF10AFS.JPG,0
Andreas,BF19AFS.JPG,0
Andreas,BM18HAS.JPG,2
Andreas,AF17DIS.JPG,-1
Andreas,AF14AFS.JPG,0
Andreas,BF31SAS.JPG,-1
Andreas,BM19SUS.JPG,1
Andreas,AM29DIS.JPG,-2
Andreas,AF34DIS.JPG,-1
Andreas,AF24ANS.JPG,-2
Andreas,AM24AFS.JPG,0
Andreas,AF13SUS.JPG,1
Andreas,BF10ANS.JPG,-1
Andreas,BF05AFS.JPG,-1
Andreas,AF22SAS.JPG,-1
Andreas,AF26SAS.JPG,-1
Andreas,AM10ANS.JPG,-2
Andreas,BM26NES.JPG,0
Andreas,BM11SUS.JPG,1
Andreas,BF33ANS.JPG,-1
Andreas,AF11ANS.JPG,-1
Andreas,BM19AFS.JPG,0
Andreas,AF31HAS.JPG,2
Andreas,AF10AFS.JPG,-1
Andreas,BF30HAS.JPG,2
Andreas,AF17NES.JPG,0
Andreas,AM02SAS.JPG,-1
Andreas,BM06NES.JPG,0
Andreas,AF02SUS.JPG,1
Andreas,BM35ANS.JPG,-1
Andreas,AF27NES.JPG,0
Andreas,BF31AFS.JPG,1
Andreas,BF29NES.JPG,0
Andreas,BF19NES.JPG,0
Andreas,BM14HAS.JPG,2
Andreas,BF32SAS.JPG,0
Andreas,BM05AFS.JPG,-1
Andreas,BM05SUS.JPG,0
Andreas,AF07SAS.JPG,-1
Andreas,AF17AFS.JPG,-1
Andreas,AM22SAS.JPG,-1
Andreas,AF09SAS.JPG,-1
Andreas,AF06SAS.JPG,-1
Andreas,AM34NES.JPG,0
Andreas,BM27AFS.JPG,0
Andreas,AF10SUS.JPG,1
Andreas,AF34HAS.JPG,2
Andreas,BF15SUS.JPG,1
Andreas,AF24NES.JPG,0
Andreas,AM08SAS.JPG,-1
Andreas,BM04HAS.JPG,2
Andreas,AF09SUS.JPG,0
Andreas,BM17SAS.JPG,-1
Andreas,AM26SAS.JPG,0
Andreas,BF23NES.JPG,1
Andreas,AM11NES.JPG,0
Andreas,BF14DIS.JPG,-1
Andreas,BF04AFS.JPG,0
Andreas,BM13SUS.JPG,1
Andreas,BF19ANS.JPG,-1
Andreas,AF01HAS.JPG,2
Andreas,BF10SUS.JPG,0
Andreas,AF30ANS.JPG,-1
Andreas,AF35ANS.JPG,-1
Andreas,BF25HAS.JPG,2
Andreas,BF29DIS.JPG,-1
Andreas,AF11NES.JPG,1
Andreas,BF20DIS.JPG,-1
Andreas,AM04NES.JPG,1
Andreas,AF22ANS.JPG,-1
Andreas,AF21SAS.JPG,0
Andreas,BF02DIS.JPG,-2
Andreas,BF07SUS.JPG,0
Andreas,BF06ANS.JPG,-1
Andreas,BM30SAS.JPG,-1
Andreas,BF26AFS.JPG,0
Andreas,BM17HAS.JPG,1
Andreas,AF28SAS.JPG,-1
Andreas,BM01ANS.JPG,-1
Andreas,BF06SAS.JPG,-2
Andreas,AM24ANS.JPG,0
Andreas,BF20ANS.JPG,-2
Andreas,AF24DIS.JPG,-1
Andreas,BF02HAS.JPG,2
Andreas,BM03HAS.JPG,1
Andreas,AM33SUS.JPG,0
Andreas,AM29HAS.JPG,1
Andreas,AM31SUS.JPG,0
Andreas,BF16NES.JPG,0
Andreas,BF28AFS.JPG,0
Andreas,AM12DIS.JPG,-1
Andreas,BF01SUS.JPG,1
Andreas,AF14SUS.JPG,1
Andreas,AF10NES.JPG,0
Andreas,BF14NES.JPG,0
Andreas,AM11HAS.JPG,2
Andreas,AM28DIS.JPG,0
Andreas,AM28SUS.JPG,1
Andreas,BF03ANS.JPG,-1
Andreas,BM23SUS.JPG,0
Andreas,BF13NES.JPG,1
Andreas,BM06HAS.JPG,2
Andreas,BM17ANS.JPG,-2
Andreas,BF08ANS.JPG,0
Andreas,AF26SUS.JPG,-1
Andreas,AM07HAS.JPG,1
Andreas,AF21ANS.JPG,-1
Andreas,AF26ANS.JPG,-1
Andreas,BF32NES.JPG,0
Andreas,AF26NES.JPG,0
Andreas,AM24HAS.JPG,2
Andreas,BF01AFS.JPG,1
Andreas,BF13SUS.JPG,1
Andreas,BF29SAS.JPG,1
Andreas,AM01DIS.JPG,-1
Andreas,BF09NES.JPG,0
Andreas,AF22SUS.JPG,1
Andreas,BF06SUS.JPG,1
Andreas,BM28AFS.JPG,1
Andreas,AM06AFS.JPG,0
Andreas,BM10NES.JPG,1
Andreas,BF18ANS.JPG,1
Andreas,AF23SUS.JPG,1
Andreas,AF15NES.JPG,1
Andreas,AF20SUS.JPG,1
Andreas,BF33SUS.JPG,1
Andreas,AF33HAS.JPG,1
Andreas,BF16SUS.JPG,0
Andreas,AF15DIS.JPG,-1
Andreas,AF22DIS.JPG,-2
Andreas,BM24ANS.JPG,-2
Andreas,BM22AFS.JPG,0
Andreas,BF08AFS.JPG,0
Andreas,BF22SAS.JPG,-1
Andreas,AF11SAS.JPG,-1
Andreas,BM04SUS.JPG,1
Andreas,BM07SAS.JPG,1
Andreas,AM06ANS.JPG,1
Andreas,BF27DIS.JPG,-1
Andreas,AM08AFS.JPG,0
Andreas,BM17AFS.JPG,-1
Andreas,AM15NES.JPG,0
Andreas,AM21NES.JPG,-1
Andreas,BF24SUS.JPG,1
Andreas,AM30DIS.JPG,-1
Andreas,BM26DIS.JPG,-1
Andreas,AM08HAS.JPG,1
Andreas,BF17DIS.JPG,-1
Andreas,AF28DIS.JPG,-1
Andreas,BM13NES.JPG,0
Andreas,AF01DIS.JPG,-1
Andreas,AM31ANS.JPG,0
Andreas,BM20SUS.JPG,-1
Andreas,BF25DIS.JPG,0
Andreas,BM24AFS.JPG,-1
Andreas,BF05SUS.JPG,1
Andreas,BM06SAS.JPG,-1
Andreas,AM35ANS.JPG,-2
Andreas,AM27DIS.JPG,-2
Andreas,BF29ANS.JPG,-1
Andreas,AM14ANS.JPG,-2
Andreas,BM28ANS.JPG,-1
Andreas,BF20AFS.JPG,0
Andreas,AM09AFS.JPG,-1
Andreas,BM04ANS.JPG,-1
Andreas,BF07DIS.JPG,-2
Andreas,AM05SUS.JPG,0
Andreas,AF15AFS.JPG,-1
Andreas,AM34DIS.JPG,-2
Andreas,AM20ANS.JPG,-2
Andreas,AM08ANS.JPG,-1
Andreas,BF07HAS.JPG,2
Andreas,AM32NES.JPG,0
Andreas,AM21SUS.JPG,0
Andreas,BM10ANS.JPG,0
Andreas,BF25ANS.JPG,1
Andreas,BF02ANS.JPG,-1
Andreas,AM22DIS.JPG,-1
Andreas,AF29NES.JPG,0
Andreas,AM17SUS.JPG,1
Andreas,AF16ANS.JPG,-1
Andreas,BM15DIS.JPG,0
Andreas,AM04HAS.JPG,2
Andreas,BF15ANS.JPG,-1
Andreas,BM12SUS.JPG,1
Andreas,AM16SUS.JPG,0
Andreas,BF09SAS.JPG,-1
Andreas,AF30SAS.JPG,-2
Andreas,AM32AFS.JPG,0
Andreas,BM29AFS.JPG,1
Andreas,AM21HAS.JPG,2
Andreas,BM14SAS.JPG,0
Andreas,BM09SAS.JPG,0
Andreas,AM16HAS.JPG,2
Andreas,BM33SUS.JPG,0
Andreas,BF07ANS.JPG,-1
Andreas,AM10SUS.JPG,0
Andreas,AF22HAS.JPG,2
Andreas,AM05NES.JPG,0
Andreas,BF34HAS.JPG,2
Andreas,BF05HAS.JPG,1
Andreas,AF19NES.JPG,0
Andreas,AM03SUS.JPG,1
Andreas,AF18HAS.JPG,2
Andreas,AF20ANS.JPG,-2
Andreas,BM28SUS.JPG,-1
Andreas,BF21AFS.JPG,0
Andreas,AM05HAS.JPG,2
Andreas,AF10SAS.JPG,-1
Andreas,AM10NES.JPG,0
Andreas,BM18DIS.JPG,-1
Andreas,BM30AFS.JPG,0
Andreas,BF20HAS.JPG,2
Andreas,AF05AFS.JPG,-1
Andreas,BF20SAS.JPG,-2
Andreas,AF04DIS.JPG,-2
Andreas,BF35ANS.JPG,-1
Andreas,BF26NES.JPG,0
Andreas,AF11HAS.JPG,2
Andreas,BM21HAS.JPG,1
Andreas,BF19HAS.JPG,2
Andreas,BM22DIS.JPG,-2
Andreas,AF32NES.JPG,0
Andreas,BF24AFS.JPG,1
Andreas,BM32ANS.JPG,-1
Andreas,BM29ANS.JPG,-1
Andreas,AM11DIS.JPG,-2
Andreas,AF20DIS.JPG,-1
Andreas,AM16SAS.JPG,0
Andreas,AM17DIS.JPG,-1
Andreas,BM34ANS.JPG,0
Andreas,BM35HAS.JPG,1
Andreas,AM15HAS.JPG,1
Andreas,BF17AFS.JPG,0
Andreas,BM08DIS.JPG,0
Andreas,AM03ANS.JPG,-1
Andreas,AF20AFS.JPG,-1
Andreas,BM26ANS.JPG,-1
Andreas,BF04HAS.JPG,1
Andreas,AM29AFS.JPG,0
Andreas,BM21SUS.JPG,0
Andreas,AM28NES.JPG,0
Andreas,AF13ANS.JPG,-1
Andreas,BF22AFS.JPG,0
Andreas,BF27NES.JPG,0
Andreas,AF11SUS.JPG,1
Andreas,BF25AFS.JPG,1
Andreas,BM27ANS.JPG,-1
Andreas,AM19SAS.JPG,-1
Andreas,BF28SAS.JPG,-1
Andreas,BM04DIS.JPG,-2
Andreas,BM35AFS.JPG,0
Andreas,AF29AFS.JPG,0
Andreas,BF33AFS.JPG,-1
Andreas,AM32HAS.JPG,1
Andreas,BM26SAS.JPG,-1
Andreas,BF11NES.JPG,1
Andreas,AF02HAS.JPG,2
Andreas,BF15HAS.JPG,2
Andreas,AF29SAS.JPG,-1
Andreas,AF15ANS.JPG,1
Andreas,BM33SAS.JPG,0
Andreas,BF31ANS.JPG,-1
Andreas,BM34SAS.JPG,1
Andreas,BF04ANS.JPG,0
Andreas,AM20HAS.JPG,2
Andreas,AM10SAS.JPG,-1
Andreas,AF35DIS.JPG,0
Andreas,AM30AFS.JPG,1
Andreas,AF16SAS.JPG,0
Andreas,BM18SAS.JPG,-1
Andreas,BF03AFS.JPG,1
Andreas,AF24SAS.JPG,0
Andreas,AF23DIS.JPG,-1
Andreas,AF02ANS.JPG,-1
Andreas,BM09NES.JPG,0
Andreas,AF24SUS.JPG,1
Andreas,AF25SAS.JPG,0
Andreas,BF08SUS.JPG,0
Andreas,BM23HAS.JPG,2
Andreas,AF34NES.JPG,0
Andreas,BF26SUS.JPG,1
Andreas,BM08NES.JPG,0
Andreas,BM05NES.JPG,0
Andreas,BF31DIS.JPG,-2
Andreas,AM16AFS.JPG,0
Andreas,BM07NES.JPG,-1
Andreas,BM02SAS.JPG,-1
Andreas,AF04ANS.JPG,-1
Andreas,BM11AFS.JPG,-1
Andreas,AM07SUS.JPG,0
Andreas,BF08NES.JPG,0
Andreas,BM01SUS.JPG,0
Andreas,BM26HAS.JPG,1
Andreas,BM32SUS.JPG,0
Andreas,BM34SUS.JPG,1
Andreas,BF34SAS.JPG,-1
Andreas,AM08NES.JPG,0
Andreas,AM34SAS.JPG,1
Andreas,AF15SUS.JPG,1
Andreas,BM25HAS.JPG,1
Andreas,AM05SAS.JPG,-1
Andreas,AF04AFS.JPG,0
Andreas,BF35SUS.JPG,1
Andreas,AF15HAS.JPG,2
Andreas,AM13NES.JPG,0
Andreas,AM30HAS.JPG,1
Andreas,BF09SUS.JPG,0
Andreas,AM26SUS.JPG,0
Andreas,BF07SAS.JPG,-1
Andreas,BF32HAS.JPG,2
Andreas,BF26SAS.JPG,-1
Andreas,BM02NES.JPG,0
Andreas,BF01NES.JPG,1
Andreas,BM23ANS.JPG,0
Andreas,BM08SUS.JPG,0
Andreas,AF27AFS.JPG,1
Andreas,AF32SUS.JPG,1
Andreas,AF27ANS.JPG,-1
Andreas,BM32NES.JPG,0
Andreas,AF28NES.JPG,0
Andreas,BF23AFS.JPG,-1
Andreas,AM06SUS.JPG,0
Andreas,BF05DIS.JPG,-1
Andreas,AM20DIS.JPG,-2
Andreas,AF01ANS.JPG,-2
Andreas,BF10SAS.JPG,-1
Andreas,AM13HAS.JPG,1
Andreas,BF31NES.JPG,0
Andreas,AF01SAS.JPG,-1
Andreas,AF09ANS.JPG,-1
Andreas,BM03DIS.JPG,-1
Andreas,AM15SUS.JPG,1
Andreas,BM23SAS.JPG,-2
Andreas,BM35NES.JPG,0
Andreas,AM35HAS.JPG,2
Andreas,BF27HAS.JPG,1
Andreas,AF07DIS.JPG,-1
Andreas,BF30SUS.JPG,0
Andreas,AF23NES.JPG,1
Andreas,BM05DIS.JPG,-1
Andreas,AF23AFS.JPG,-1
Andreas,BF23ANS.JPG,-2
Andreas,AM11ANS.JPG,-1
Andreas,BF06DIS.JPG,-1
Andreas,BF26HAS.JPG,2
Andreas,AM09DIS.JPG,0
Andreas,BM12NES.JPG,0
Andreas,AM23DIS.JPG,-1
Andreas,BF25NES.JPG,0
Andreas,AF35HAS.JPG,2
Andreas,BM21DIS.JPG,0
Andreas,BM21SAS.JPG,-1
Andreas,AM07AFS.JPG,0
Andreas,BM06SUS.JPG,1
Andreas,AM28AFS.JPG,-1
Andreas,BM21AFS.JPG,0
Andreas,BF11ANS.JPG,-1
Andreas,BF09DIS.JPG,-1
Andreas,BM08SAS.JPG,-1
Andreas,BM05HAS.JPG,2
Andreas,BF30AFS.JPG,0
Andreas,BM28SAS.JPG,-1
Andreas,AM14SAS.JPG,-1
Andreas,BM31NES.JPG,0
Andreas,AF14ANS.JPG,-1
Andreas,AM24SAS.JPG,0
Andreas,BM25NES.JPG,0
Andreas,AF19ANS.JPG,-1
Andreas,BF20NES.JPG,0
Andreas,AF22AFS.JPG,0
Andreas,BF01SAS.JPG,-1
Andreas,AM28SAS.JPG,0
Andreas,AM03AFS.JPG,0
Andreas,AM14SUS.JPG,1
Andreas,BM07DIS.JPG,-1
Andreas,AF27SAS.JPG,0
Andreas,AM23SAS.JPG,-1
Andreas,AM15DIS.JPG,-2
Andreas,BM31DIS.JPG,-1
Andreas,AF16NES.JPG,0
Andreas,AF28ANS.JPG,-1
Andreas,AM13ANS.JPG,-2
Andreas,BM09AFS.JPG,0
Andreas,AF01SUS.JPG,1
Andreas,BM14NES.JPG,0
Andreas,AF20NES.JPG,0
Andreas,AF35SUS.JPG,0
Andreas,BF01DIS.JPG,-1
Andreas,AM03DIS.JPG,-2
Andreas,AF29HAS.JPG,2
Andreas,AM06SAS.JPG,0
Andreas,BM24SAS.JPG,-1
Andreas,AF01NES.JPG,0
Andreas,BM17SUS.JPG,1
Andreas,BF35AFS.JPG,0
Andreas,AM23ANS.JPG,-1
Andreas,BF25SUS.JPG,0
Andreas,BM10SUS.JPG,-1
Andreas,BM27NES.JPG,0
Andreas,AM16DIS.JPG,-1
Andreas,AF34SAS.JPG,-1
Andreas,BF06HAS.JPG,2
Andreas,BM06AFS.JPG,0
Andreas,BF16AFS.JPG,-1
Andreas,BM24NES.JPG,0
Andreas,AM33AFS.JPG,-1
Andreas,BF17NES.JPG,0
Andreas,BF24NES.JPG,0
Andreas,AF14NES.JPG,0
Andreas,AM32ANS.JPG,0
Andreas,BF16DIS.JPG,-1
Andreas,AF07HAS.JPG,2
Andreas,AF21SUS.JPG,1
Andreas,AM26ANS.JPG,-1
Andreas,AM07ANS.JPG,-1
Andreas,BF18NES.JPG,0
Andreas,AF05NES.JPG,0
Andreas,AF05HAS.JPG,1
Andreas,AM15SAS.JPG,-1
Andreas,AF17HAS.JPG,2
Andreas,BM31HAS.JPG,1
Andreas,BF10DIS.JPG,-1
Andreas,AM02AFS.JPG,0
Andreas,AM31NES.JPG,1
Andreas,AM17AFS.JPG,0
Andreas,AM33ANS.JPG,0
Andreas,AM09SAS.JPG,0
Andreas,AM10DIS.JPG,-1
Andreas,BM29SAS.JPG,-1
Andreas,BM25AFS.JPG,0
Andreas,AF16SUS.JPG,0
Andreas,AF04HAS.JPG,1
Andreas,BM11HAS.JPG,1
Andreas,AF14HAS.JPG,1
Andreas,AF03SUS.JPG,0
Andreas,BM30ANS.JPG,-1
Andreas,AM25AFS.JPG,-1
Andreas,AF33SAS.JPG,-1
Andreas,BF12SUS.JPG,0
Andreas,AM01SAS.JPG,0
Andreas,BM27HAS.JPG,1
Andreas,BM10SAS.JPG,-1
Andreas,AM32DIS.JPG,-1
