Participant Name,Image,Response
Andreas,image_1.png,1
Andreas,image_1.png,1
Andreas,image_-1.png,-1
Andreas,image_1.png,1
Andreas,image_-2.png,-1
Andreas,image_-1.png,-1
Andreas,image_3.png,3
Andreas,image_0.png,0
Andreas,image_1.png,1
Andreas,image_1.png,1
Andreas,image_0.png,1
Andreas,image_-3.png,-2
Andreas,image_2.png,2
Andreas,image_3.png,2
Andreas,image_-1.png,-1
Andreas,image_-3.png,-2
Andreas,image_-2.png,-3
Andreas,image_3.png,3
Andreas,image_1.png,3
Andreas,image_1.png,2
Andreas,image_2.png,2
Andreas,image_1.png,1
Andreas,image_-3.png,-2
Andreas,image_-1.png,-1
Andreas,image_2.png,2
Andreas,image_2.png,2
Andreas,image_2.png,2
Andreas,image_2.png,2
Andreas,image_-2.png,-1
Andreas,image_-1.png,-1
Andreas,image_-2.png,-1
Andreas,image_-2.png,0
Andreas,image_-2.png,-1
Andreas,image_-1.png,0
Andreas,image_-1.png,0
Andreas,image_3.png,2
Andreas,image_-2.png,0
Andreas,image_0.png,0
Andreas,image_1.png,1
Andreas,image_2.png,2
Andreas,image_2.png,2
Andreas,image_-1.png,-1
Andreas,image_3.png,2
Andreas,image_0.png,0
Andreas,image_-3.png,-1
Andreas,image_2.png,2
Andreas,image_-2.png,-2
Andreas,image_-1.png,0
Andreas,image_-1.png,-1
Andreas,image_-3.png,-2
Andreas,image_1.png,1
Andreas,image_-3.png,-1
Andreas,image_1.png,1
Andreas,image_0.png,0
Andreas,image_-2.png,0
Andreas,image_2.png,2
Andreas,image_1.png,2
Andreas,image_3.png,2
Andreas,image_0.png,1
Andreas,image_-1.png,-1
Andreas,image_0.png,0
Andreas,image_2.png,2
Andreas,image_1.png,3
Andreas,image_3.png,3
Andreas,image_-1.png,-3
Andreas,image_-2.png,-3
Andreas,image_0.png,0
Andreas,image_0.png,0
Andreas,image_-1.png,-1
Andreas,image_3.png,3
Andreas,image_2.png,3
Andreas,image_2.png,2
Andreas,image_-3.png,-1
Andreas,image_2.png,3
Andreas,image_1.png,2
Andreas,image_-2.png,-1
Andreas,image_0.png,0
Andreas,image_3.png,3
Andreas,image_1.png,2
Andreas,image_-3.png,-2
Andreas,image_0.png,0
Andreas,image_-1.png,0
Andreas,image_0.png,0
Andreas,image_0.png,0
Andreas,image_-1.png,0
Andreas,image_-1.png,-3
Andreas,image_0.png,0
Andreas,image_-3.png,-2
Andreas,image_-1.png,0
Andreas,image_0.png,1
Andreas,image_-3.png,-1
Andreas,image_1.png,1
Andreas,image_0.png,0
Andreas,image_1.png,1
Andreas,image_-3.png,-2
Andreas,image_-3.png,-1
Andreas,image_3.png,2
Andreas,image_-2.png,-2
Andreas,image_3.png,2
Andreas,image_1.png,1
Andreas,image_3.png,3
Andreas,image_-2.png,-3
Andreas,image_0.png,0
Andreas,image_-2.png,-2
Andreas,image_2.png,2
Andreas,image_-2.png,-2
Andreas,image_3.png,3
Andreas,image_1.png,2
Andreas,image_-2.png,-3
Andreas,image_-3.png,-1
Andreas,image_3.png,3
Andreas,image_-2.png,-2
Andreas,image_2.png,3
Andreas,image_0.png,0
Andreas,image_-2.png,-1
Andreas,image_-1.png,0
Andreas,image_0.png,0
Andreas,image_2.png,1
Andreas,image_-3.png,-1
Andreas,image_0.png,0
Andreas,image_1.png,1
Andreas,image_-3.png,0
Andreas,image_2.png,2
Andreas,image_2.png,2
Andreas,image_-2.png,-2
Andreas,image_1.png,1
Andreas,image_3.png,3
Andreas,image_-2.png,-2
Andreas,image_-1.png,-1
Andreas,image_-2.png,-1
Andreas,image_-2.png,-1
Andreas,image_3.png,3
Andreas,image_-3.png,-2
Andreas,image_-1.png,0
Andreas,image_2.png,2
Andreas,image_0.png,0
Andreas,image_-2.png,-2
Andreas,image_-2.png,-2
Andreas,image_3.png,3
Andreas,image_-1.png,-1
Andreas,image_-1.png,-1
Andreas,image_0.png,0
Andreas,image_2.png,3
Andreas,image_-3.png,-2
Andreas,image_-2.png,-3
Andreas,image_-3.png,-2
Andreas,image_-1.png,-1
Andreas,image_3.png,3
Andreas,image_-2.png,0
Tobias,image_1.png,1
Tobias,image_-2.png,-1
Tobias,image_3.png,2
Tobias,image_-1.png,-1
Tobias,image_-1.png,-1
Tobias,image_-1.png,-1
Tobias,image_-2.png,-2
Tobias,image_1.png,2
Tobias,image_0.png,0
Tobias,image_-1.png,-2
Tobias,image_1.png,2
Tobias,image_-1.png,-2
Tobias,image_2.png,3
Tobias,image_3.png,3
Tobias,image_1.png,2
Tobias,image_-1.png,-2
Tobias,image_3.png,3
Tobias,image_0.png,0
Tobias,image_3.png,2
Tobias,image_2.png,1
Tobias,image_0.png,-1
Tobias,image_-2.png,-2
Tobias,image_-3.png,-3
Tobias,image_-1.png,-2
Tobias,image_-1.png,-1
Tobias,image_0.png,1
Tobias,image_1.png,2
Tobias,image_-2.png,-2
Tobias,image_-2.png,-2
Tobias,image_-1.png,-1
Tobias,image_3.png,3
Tobias,image_1.png,2
Tobias,image_3.png,3
Tobias,image_0.png,0
Tobias,image_2.png,2
Tobias,image_2.png,2
Tobias,image_2.png,2
Tobias,image_0.png,-1
Tobias,image_0.png,-1
Tobias,image_1.png,1
Tobias,image_-2.png,-2
Tobias,image_-1.png,-1
Tobias,image_-1.png,-1
Tobias,image_0.png,0
Tobias,image_3.png,2
Tobias,image_-2.png,-3
Tobias,image_-3.png,-1
Tobias,image_1.png,2
Tobias,image_2.png,2
Tobias,image_-2.png,-2
Tobias,image_-2.png,-2
Tobias,image_0.png,0
Tobias,image_-1.png,-1
Tobias,image_-3.png,-3
Tobias,image_-1.png,-2
Tobias,image_0.png,0
Tobias,image_3.png,3
Tobias,image_2.png,2
Tobias,image_-2.png,0
Tobias,image_-1.png,-1
Tobias,image_-3.png,0
Tobias,image_-1.png,0
Tobias,image_2.png,2
Tobias,image_2.png,2
Tobias,image_1.png,1
Tobias,image_2.png,2
Tobias,image_0.png,-1
Tobias,image_-2.png,-2
Tobias,image_-2.png,-1
Tobias,image_-3.png,-2
Tobias,image_-2.png,-2
Tobias,image_1.png,2
Tobias,image_0.png,1
Tobias,image_-3.png,-2
Tobias,image_2.png,3
Tobias,image_0.png,2
Tobias,image_0.png,0
Tobias,image_-3.png,-1
Tobias,image_3.png,2
Tobias,image_-2.png,-2
Tobias,image_0.png,-1
Tobias,image_3.png,3
Tobias,image_3.png,3
Tobias,image_0.png,-1
Tobias,image_-3.png,-2
Tobias,image_-1.png,-2
Tobias,image_1.png,2
Tobias,image_3.png,2
Tobias,image_0.png,-1
Tobias,image_0.png,-1
Tobias,image_0.png,-1
Tobias,image_-2.png,-2
Tobias,image_2.png,1
Tobias,image_-1.png,-2
Tobias,image_1.png,2
Tobias,image_2.png,2
Tobias,image_-3.png,-2
Tobias,image_3.png,2
Tobias,image_-3.png,-2
Tobias,image_3.png,2
Tobias,image_1.png,1
Tobias,image_2.png,1
Tobias,image_0.png,-1
Tobias,image_-2.png,-1
Tobias,image_-3.png,-1
Tobias,image_1.png,1
Tobias,image_-1.png,-2
Tobias,image_-2.png,-2
Tobias,image_3.png,2
Tobias,image_-2.png,-2
Tobias,image_2.png,2
Tobias,image_-2.png,-2
Tobias,image_0.png,0
Tobias,image_-2.png,-1
Tobias,image_2.png,2
Tobias,image_0.png,1
Tobias,image_3.png,2
Tobias,image_2.png,2
Tobias,image_-3.png,-2
Tobias,image_3.png,3
Tobias,image_-3.png,-2
Tobias,image_3.png,2
Tobias,image_2.png,2
Tobias,image_-2.png,-2
Tobias,image_-2.png,-2
Tobias,image_2.png,2
Tobias,image_2.png,2
Tobias,image_-3.png,-2
Tobias,image_-1.png,-1
Tobias,image_3.png,2
Tobias,image_2.png,2
Tobias,image_-1.png,-1
Tobias,image_0.png,-1
Tobias,image_1.png,-1
Tobias,image_1.png,-1
Tobias,image_3.png,1
Tobias,image_-2.png,-2
Tobias,image_3.png,2
Tobias,image_2.png,2
Tobias,image_1.png,1
Tobias,image_3.png,2
Tobias,image_-3.png,-2
Tobias,image_3.png,2
Tobias,image_2.png,1
Tobias,image_2.png,1
Tobias,image_-1.png,-1
Tobias,image_0.png,-1
Tobias,image_2.png,1
Tobias,image_-3.png,0
Tobias,image_0.png,-1
Tobias,image_-1.png,-1
Tobias,image_2.png,-1
Tobias,image_0.png,-1
Tobias,image_3.png,1
Tobias,image_1.png,0
Tobias,image_-2.png,-2
Tobias,image_-2.png,-1
Tobias,image_3.png,1
Tobias,image_3.png,1
Tobias,image_0.png,0
Tobias,image_0.png,0
Tobias,image_-2.png,-1
Tobias,image_-3.png,-2
Tobias,image_2.png,2
Tobias,image_0.png,0
Tobias,image_1.png,1
Tobias,image_-2.png,-1
Tobias,image_-1.png,-2
Tobias,image_-1.png,-2
Tobias,image_3.png,3
Tobias,image_-1.png,-2
Tobias,image_3.png,2
Tobias,image_-3.png,0
Tobias,image_3.png,1
Tobias,image_-1.png,-1
Tobias,image_1.png,2
Tobias,image_1.png,2
Tobias,image_-2.png,-2
Tobias,image_2.png,2
Tobias,image_-1.png,-1
Tobias,image_-3.png,-2
Tobias,image_-2.png,-1
Tobias,image_-3.png,-2
Tobias,image_1.png,2
Tobias,image_2.png,3
Tobias,image_-3.png,-2
Tobias,image_-1.png,0
Tobias,image_-3.png,-2
Tobias,image_3.png,2
Tobias,image_1.png,1
Tobias,image_1.png,1
Tobias,image_-2.png,-2
Tobias,image_0.png,1
Tobias,image_3.png,3
Tobias,image_1.png,2
Tobias,image_-3.png,-2
Tobias,image_3.png,2
Tobias,image_-3.png,-2
Tobias,image_-3.png,-2
Tobias,image_2.png,1
Tobias,image_-1.png,-1
Tobias,image_-1.png,-1
Tobias,image_3.png,2
Tobias,image_1.png,1
Tobias,image_0.png,1
Tobias,image_2.png,2
Tobias,image_1.png,1
Tobias,image_1.png,1
Tobias,image_0.png,0
Tobias,image_2.png,2
Tobias,image_2.png,2
Tobias,image_-2.png,-2
Tobias,image_-2.png,-2
Tobias,image_1.png,1
Tobias,image_-3.png,-1
Tobias,image_-3.png,-1
Tobias,image_1.png,1
Tobias,image_-1.png,-2
Tobias,image_3.png,2
Tobias,image_1.png,1
Tobias,image_-3.png,0
Tobias,image_-1.png,-1
Tobias,image_3.png,2
Tobias,image_2.png,2
Tobias,image_-1.png,-2
Tobias,image_-1.png,-2
Tobias,image_-3.png,-1
Tobias,image_1.png,1
Tobias,image_-2.png,-2
Tobias,image_-1.png,-1
Tobias,image_-2.png,0
Tobias,image_2.png,2
Tobias,image_0.png,0
Tobias,image_2.png,2
Tobias,image_-2.png,-1
Tobias,image_3.png,3
Tobias,image_-2.png,-2
Tobias,image_1.png,-1
Tobias,image_-1.png,-1
Tobias,image_-3.png,-2
Tobias,image_1.png,2
Tobias,image_-1.png,-1
Tobias,image_2.png,1
Tobias,image_1.png,1
Tobias,image_0.png,0
Tobias,image_1.png,1
Tobias,image_-3.png,-2
Tobias,image_1.png,1
Tobias,image_-2.png,0
Tobias,image_-3.png,0
Tobias,image_-1.png,-2
Tobias,image_-3.png,-1
Tobias,image_-3.png,-1
Tobias,image_-3.png,-1
Tobias,image_-2.png,-1
Tobias,image_1.png,2
Tobias,image_-3.png,-1
Tobias,image_0.png,0
Tobias,image_0.png,0
Tobias,image_-2.png,-1
Tobias,image_-3.png,0
Tobias,image_-3.png,0
Tobias,image_2.png,2
Tobias,image_0.png,1
Tobias,image_-1.png,0
Tobias,image_-3.png,-1
Tobias,image_0.png,0
Tobias,image_-3.png,-1
Tobias,image_0.png,0
Tobias,image_3.png,3
Tobias,image_3.png,3
Tobias,image_0.png,1
Tobias,image_-2.png,0
Tobias,image_3.png,1
Tobias,image_1.png,1
Tobias,image_3.png,2
Tobias,image_-1.png,-1
Tobias,image_1.png,2
Tobias,image_2.png,2
Tobias,image_2.png,2
Lukas,image_-1.png,-1
Lukas,image_2.png,3
Lukas,image_-2.png,-3
Lukas,image_2.png,3
Lukas,image_-3.png,-3
Lukas,image_2.png,2
Lukas,image_-3.png,-3
Lukas,image_3.png,2
Lukas,image_3.png,2
Lukas,image_1.png,1
Lukas,image_2.png,2
Lukas,image_-2.png,-3
Lukas,image_1.png,2
Lukas,image_2.png,2
Lukas,image_0.png,0
Lukas,image_-1.png,-1
Lukas,image_-3.png,-3
Lukas,image_-3.png,-3
Lukas,image_3.png,2
Lukas,image_-1.png,-1
Lukas,image_-2.png,-2
Lukas,image_-3.png,-3
Lukas,image_3.png,2
Lukas,image_0.png,0
Lukas,image_-2.png,-2
Lukas,image_-1.png,-1
Lukas,image_2.png,2
Lukas,image_3.png,2
Lukas,image_3.png,2
Lukas,image_2.png,2
Lukas,image_3.png,2
Lukas,image_2.png,2
Lukas,image_-1.png,-1
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_0.png,0
Lukas,image_-2.png,-2
Lukas,image_-1.png,-1
Lukas,image_-2.png,-2
Lukas,image_-3.png,-2
Lukas,image_0.png,0
Lukas,image_-3.png,-3
Lukas,image_2.png,2
Lukas,image_3.png,2
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_-2.png,-2
Lukas,image_-2.png,-2
Lukas,image_1.png,2
Lukas,image_2.png,3
Lukas,image_3.png,3
Lukas,image_1.png,2
Lukas,image_1.png,2
Lukas,image_1.png,2
Lukas,image_0.png,1
Lukas,image_3.png,2
Lukas,image_-1.png,-1
Lukas,image_3.png,2
Lukas,image_0.png,0
Lukas,image_3.png,2
Lukas,image_-2.png,-1
Lukas,image_2.png,2
Lukas,image_-2.png,-1
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_1.png,1
Lukas,image_-1.png,-1
Lukas,image_-1.png,-1
Lukas,image_-1.png,-1
Lukas,image_-2.png,-2
Lukas,image_3.png,2
Lukas,image_-1.png,-1
Lukas,image_-3.png,-3
Lukas,image_3.png,3
Lukas,image_2.png,2
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_-3.png,1
Lukas,image_-3.png,-3
Lukas,image_3.png,3
Lukas,image_0.png,0
Lukas,image_3.png,2
Lukas,image_-3.png,-2
Lukas,image_1.png,1
Lukas,image_3.png,2
Lukas,image_-1.png,-1
Lukas,image_-2.png,-1
Lukas,image_-3.png,-2
Lukas,image_-1.png,-1
Lukas,image_-3.png,-3
Lukas,image_3.png,2
Lukas,image_-1.png,-1
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_3.png,2
Lukas,image_-1.png,-1
Lukas,image_1.png,1
Lukas,image_2.png,2
Lukas,image_-3.png,-2
Lukas,image_0.png,0
Lukas,image_-2.png,-1
Lukas,image_1.png,1
Lukas,image_0.png,0
Lukas,image_-1.png,-1
Lukas,image_1.png,1
Lukas,image_3.png,2
Lukas,image_0.png,0
Lukas,image_3.png,1
Lukas,image_3.png,2
Lukas,image_2.png,1
Lukas,image_1.png,1
Lukas,image_3.png,2
Lukas,image_3.png,2
Lukas,image_0.png,-1
Lukas,image_-2.png,-3
Lukas,image_0.png,0
Lukas,image_2.png,2
Lukas,image_1.png,2
Lukas,image_-1.png,-1
Lukas,image_1.png,1
Lukas,image_2.png,2
Lukas,image_2.png,2
Lukas,image_-3.png,-3
Lukas,image_-2.png,-2
Lukas,image_0.png,0
Lukas,image_2.png,3
Lukas,image_3.png,2
Lukas,image_1.png,1
Lukas,image_-3.png,-2
Lukas,image_3.png,2
Lukas,image_2.png,1
Lukas,image_2.png,1
Lukas,image_2.png,1
Lukas,image_1.png,1
Lukas,image_-1.png,-1
Lukas,image_-3.png,-3
Lukas,image_3.png,3
Lukas,image_-1.png,-1
Lukas,image_-2.png,-2
Lukas,image_1.png,1
Lukas,image_-3.png,-3
Lukas,image_-1.png,-1
Lukas,image_-1.png,-1
Lukas,image_-1.png,-1
Lukas,image_1.png,1
Lukas,image_-2.png,-1
Lukas,image_3.png,2
Lukas,image_-2.png,-1
Lukas,image_-2.png,-1
Lukas,image_0.png,0
Lukas,image_-1.png,-1
Lukas,image_-1.png,-1
Lukas,image_0.png,0
Lukas,image_1.png,2
Lukas,image_-2.png,-1
Lukas,image_3.png,3
Lukas,image_-3.png,-2
Lukas,image_3.png,2
Lukas,image_-2.png,-2
Lukas,image_0.png,0
Lukas,image_3.png,3
Lukas,image_1.png,2
Lukas,image_-1.png,-1
Lukas,image_-2.png,-2
Lukas,image_1.png,2
Lukas,image_-3.png,-3
Lukas,image_0.png,0
Lukas,image_-1.png,-1
Lukas,image_1.png,3
Lukas,image_0.png,1
Lukas,image_-1.png,-1
Lukas,image_0.png,0
Lukas,image_1.png,2
Lukas,image_3.png,3
Lukas,image_2.png,2
Lukas,image_-3.png,-2
Lukas,image_-3.png,-2
Lukas,image_-2.png,-1
Lukas,image_-2.png,-1
Lukas,image_-2.png,-1
Lukas,image_0.png,0
Lukas,image_-1.png,-1
Lukas,image_-1.png,-1
Lukas,image_-1.png,-1
Lukas,image_-3.png,-3
Lukas,image_-2.png,-2
Lukas,image_-2.png,-2
Lukas,image_-2.png,-2
Lukas,image_-2.png,-2
Lukas,image_2.png,3
Lukas,image_3.png,3
Lukas,image_3.png,3
Lukas,image_2.png,2
Lukas,image_0.png,0
Lukas,image_-1.png,0
Lukas,image_-2.png,-2
Lukas,image_-3.png,-2
Lukas,image_-1.png,-1
Lukas,image_1.png,2
Lukas,image_-2.png,-2
Lukas,image_0.png,2
Lukas,image_-2.png,-2
Lukas,image_-3.png,-3
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_0.png,0
Lukas,image_-2.png,-2
Lukas,image_2.png,3
Lukas,image_2.png,3
Lukas,image_0.png,0
Lukas,image_2.png,3
Lukas,image_0.png,0
Lukas,image_-1.png,-1
Lukas,image_1.png,1
Lukas,image_3.png,3
Lukas,image_-3.png,-2
Lukas,image_3.png,3
Lukas,image_3.png,3
Lukas,image_-2.png,-1
Lukas,image_-3.png,-2
Lukas,image_2.png,2
Lukas,image_1.png,1
Lukas,image_-3.png,-1
Lukas,image_0.png,0
Lukas,image_2.png,2
Lukas,image_-3.png,-2
Lukas,image_3.png,2
Lukas,image_0.png,0
Lukas,image_-3.png,-2
Lukas,image_-1.png,0
Lukas,image_-2.png,-1
Lukas,image_1.png,2
Lukas,image_2.png,3
Lukas,image_-2.png,-2
Lukas,image_-2.png,-2
Lukas,image_-3.png,-2
Lukas,image_-3.png,-2
Lukas,image_2.png,2
Lukas,image_-1.png,-1
Lukas,image_2.png,2
Lukas,image_-3.png,-1
Lukas,image_-2.png,-1
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_0.png,0
Lukas,image_-3.png,-2
Lukas,image_-2.png,-1
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_2.png,2
Lukas,image_1.png,1
Lukas,image_1.png,1
Lukas,image_-3.png,-2
Lukas,image_-3.png,-3
Lukas,image_2.png,2
Lukas,image_2.png,2
Lukas,image_-2.png,-1
Lukas,image_-3.png,-2
Lukas,image_-3.png,-2
Lukas,image_-3.png,-2
Lukas,image_2.png,2
Lukas,image_-1.png,-1
Lukas,image_0.png,0
Lukas,image_1.png,1
Lukas,image_2.png,2
Lukas,image_2.png,2
Lukas,image_1.png,1
Lukas,image_-1.png,-1
Lukas,image_3.png,3
Lukas,image_0.png,0
Lukas,image_-1.png,-1
Lukas,image_1.png,2
Lukas,image_2.png,2
Lukas,image_0.png,0
Lukas,image_3.png,3
Lukas,image_0.png,0
Lukas,image_-3.png,-2
Lukas,image_-1.png,-1
Lukas,image_2.png,2
Lukas,image_-1.png,-1
